title,price,address,item_url,date,Вход,Общая площадь,Этаж,Высота потолков,Отделка,Отопление,Тип сделки,Готовность,Тип здания,Класс здания,Парковка,lat,lon,Отдельный вход,Удалённость от дороги,Мощность электросети,Арендаторы,Количество парковочных мест,Планировка
Здание с земельным участком,12800000,"Комсомольская ул., 12пгт. Карабаш",https://www.avito.ru/tatarstan_karabash/kommercheskaya_nedvizhimost/zdanie_s_zemelnym_uchastkom_4669990432?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,31 января 21:01,с улицы,373 м²,1,4 м,чистовая,автономное,продажа,в эксплуатации,торговый центр,,"на улице, бесплатная, подходит для грузового транспорта",54.694203058621554,52.58009509899301,есть,первая линия,"43 кВт, можно увеличить",помещение сдано,15,
"Продажа нежилого помещения, 134.2 м²",13500000,"58-й комплекс, 2Набережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/prodazha_nezhilogo_pomescheniya_134.2_m_4774353979?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,31 января 16:46,с улицы,134.2 м²,1,3.2 м,без отделки,центральное,продажа,в эксплуатации,жилой дом,,"на улице, бесплатная",55.720123203450925,52.40326979629514,,первая линия,10 кВт,,,
"Продам офисное помещение, 93 м²",18000000,"ул. Сафиуллина, 26АКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/prodam_ofisnoe_pomeschenie_93_m_4392375785?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,31 января 11:25,,93 м²,1,3 м,чистовая,,продажа,,жилой дом,,на улице,55.750322,49.221084,,,,,,кабинетная
"Офис, 166.3 м²",28000000,"Ягодинская ул., 25Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/ofis_166.3_m_4687868550?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,30 января 16:42,,166.3 м²,1,,офисная,,продажа,в эксплуатации,жилой дом,,на улице,55.81388099682199,49.07726394761529,,,,,,кабинетная
Новый пром парк Производство-склад 1080 кв м,73000000,Промпарковая ул.д. Старое Кощаково,https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/novyy_prom_park_proizvodstvo-sklad_1080_kv_m_4601228074?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,30 января 16:33,с улицы,1090 м²,1,6.3 м,офисная,,продажа,в эксплуатации,другой,,на улице,55.826938,49.41918,,,150 кВт,,,
"Свободного назначения, 105 м²",26250000,"ул. Гарифа Ахунова, 22АКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_105_m_4492586806?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,30 января 15:49,с улицы,105 м²,1,3 м,без отделки,,продажа,в эксплуатации,другой,,"на улице, бесплатная",55.729133,49.173069,есть,,,,10,
"Свободного назначения, 66 м²",16500000,"ул. Гарифа Ахунова, 22АКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_66_m_4493110717?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,30 января 15:00,с улицы,66 м²,1,3 м,без отделки,,продажа,в эксплуатации,другой,,"на улице, бесплатная",55.729133,49.173069,есть,,,,,
"Магазин 44,5 кв.м. с отдельной входной группой",6850000,"ул. Сююмбике, 60Нижнекамск",https://www.avito.ru/nizhnekamsk/kommercheskaya_nedvizhimost/magazin_445_kv.m._s_otdelnoy_vhodnoy_gruppoy_4583276394?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,30 января 10:09,с улицы,44.5 м²,1,,офисная,центральное,продажа,в эксплуатации,жилой дом,,"на улице, бесплатная",55.65327454,51.80665207,есть,первая линия,,,,
"Свободного назначения, 329.5 м²",7999999,"ул. Михаила Калинина, 67Бугульма",https://www.avito.ru/bugulma/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_329.5_m_4605044561?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,29 января 18:02,со двора,329.5 м²,1,2.3 м,чистовая,центральное,продажа,в эксплуатации,жилой дом,,"на улице, бесплатная",54.540069,52.787701,есть,вторая линия и дальше,10 кВт,,,
Новое Складское пом. 2179 кв.м,258000000,"Республика Татарстан (Татарстан), Осиновское сельское поселениеКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/novoe_skladskoe_pom._2179_kv.m_4520969930?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,29 января 17:05,с улицы,2179 м²,1,,чистовая,,продажа,,другой,A,на улице,55.900239,48.930587,есть,,200 кВт,,,
"Здание, 132 м²",32900000,"б-р Энтузиастов, 18БНабережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/zdanie_132_m_4601383520?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,29 января 15:28,с улицы,142 м²,,4.5 м,без отделки,центральное,продажа,в эксплуатации,торговый центр,,"на улице, бесплатная, подходит для грузового транспорта",55.74464214001725,52.41960176413933,есть,,"145 кВт, можно увеличить",,100,
Свободного назначения,26500000,"пр-т Мусы Джалиля, 54Набережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_4773783192?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,28 января 10:13,с улицы,305.2 м²,1,2.7 м,чистовая,центральное,продажа,в эксплуатации,жилой дом,,"на улице, бесплатная",55.68592834,52.30413818,есть,первая линия,"25 кВт, можно увеличить",,35,
"Помещение премиум-класса 85 м² - 1 этаж, 1 линия",60000000,"ул. Николая Ершова, 34/1Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/pomeschenie_premium-klassa_85_m_-_1_etazh_1_liniya_4760319546?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,27 января 19:06,с улицы,85 м²,1,,без отделки,центральное,продажа,строится,другой,,в здании,55.794426,49.172979,есть,первая линия,,,,
"Склад, 157.7 м²",120000,"ул. Алафузова, 3Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/sklad_157.7_m_5058131815?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,26 января 15:22,со двора,157.7 м²,1,6 м,без отделки,автономное,продажа,в эксплуатации,другой,,на улице,55.81200409,49.06835175,есть,,"15 кВт, можно увеличить",помещение сдано,,
Производство,36500000,"Объездная ул., 17Заинск",https://www.avito.ru/zainsk/kommercheskaya_nedvizhimost/proizvodstvo_4622897007?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,25 января 17:06,с улицы,3150 м²,1,7 м,,,продажа,в эксплуатации,другой,,,55.29960251,52.02535629,,,,,,
"Свободного назначения, 111.8 м²",19900000,"ул. Восстания, 105Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_111.8_m_4502032016?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,24 января 16:39,с улицы,111.8 м²,1,2.8 м,чистовая,центральное,продажа,в эксплуатации,жилой дом,,"на улице, бесплатная, подходит для грузового транспорта",55.832621,49.057393,есть,первая линия,,помещение сдано,6,
Здание с участком,30000000,"Беломорская ул., 18АКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/zdanie_s_uchastkom_4600927641?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,24 января 13:03,с улицы,193 м²,,,без отделки,,продажа,в эксплуатации,административное здание,,на улице,55.865601,49.080641,,,80 кВт,,,
Торгово-офисное отдельно стоящее здание,15000000,"ул. Вали Хазиева, 9Зеленодольск",https://www.avito.ru/zelenodolsk/kommercheskaya_nedvizhimost/torgovo-ofisnoe_otdelno_stoyaschee_zdanie_4572823960?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,24 января 11:51,с улицы,262.7 м²,,2.8 м,офисная,центральное,продажа,в эксплуатации,торговый центр,,"на улице, бесплатная",55.85264587,48.56377029,есть,,"20 кВт, можно увеличить",,,
Здание торговый центр цум магазин 1100м,7500000,"Кооперативная ул., 7пгт. Камское Устье",https://www.avito.ru/kamskoe_uste/kommercheskaya_nedvizhimost/zdanie_torgovyy_tsentr_tsum_magazin_1100m_4730848404?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,22 января 20:52,с улицы,1000 м²,1,3 м,без отделки,нет,продажа,строится,торговый центр,,"на улице, бесплатная, подходит для грузового транспорта",55.20376205,49.27856827,есть,первая линия,50 кВт,,50,
"Свободного назначения, 38 м²",5700000,"ул. 30 лет Победы, 21Нижнекамск",https://www.avito.ru/nizhnekamsk/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_38_m_4544819590?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,22 января 10:17,с улицы,38 м²,1,,чистовая,центральное,продажа,строится,торговый центр,,"на улице, бесплатная",55.63164261787446,51.78964689057665,есть,вторая линия и дальше,45 кВт,,,
Свободного назначения,6700000,"ул. Мусы Джалиля, 28Альметьевск",https://www.avito.ru/almetevsk/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_4373490576?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,22 января 00:16,с улицы,38 м²,1,2.2 м,офисная,центральное,продажа,в эксплуатации,жилой дом,,на улице,54.90264598762525,52.29171573211666,есть,первая линия,380 кВт,помещение сдано,,
Свободного назначения,25999997,"Кремлёвская ул., 2А/4Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_4561290088?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,21 января 11:26,с улицы,54.5 м²,1,2.9 м,чистовая,центральное,продажа,в эксплуатации,жилой дом,,нет,55.79494095,49.11175919,есть,первая линия,"15 кВт, можно увеличить",помещение сдано,,
Продаю помещение с арендатором,1000,"35-й комплекс, 9/2Набережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/prodayu_pomeschenie_s_arendatorom_4551089823?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,17 января 23:03,с улицы,135.3 м²,1,2.6 м,офисная,центральное,продажа,в эксплуатации,жилой дом,,"на улице, бесплатная, подходит для грузового транспорта",55.72995758,52.36319351,есть,первая линия,32 кВт,помещение сдано,50,
"Здание, 761.7 м²",114150000,"2-я Даурская ул., 2Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/zdanie_761.7_m_4544644577?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,17 января 17:49,с улицы,761.7 м²,,,чистовая,автономное,продажа,в эксплуатации,торговый центр,,"на улице, бесплатная",55.762601,49.165227,есть,,50 кВт,,,
Продам складской комплекс 4374 м2,380340000,20Ас. Новая Тура,https://www.avito.ru/zelenodolsk/kommercheskaya_nedvizhimost/prodam_skladskoy_kompleks_4374_m2_4568892689?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,17 января 17:33,с улицы,4374 м²,1,12 м,чистовая,,продажа,,другой,,на улице,55.85911,48.844959,,,,,,
Свободного назначения,7000000,"ул. Победы, 9пос. Луч",https://www.avito.ru/chistopol/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_4653819619?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,17 января 12:48,с улицы,5000 м²,1,4 м,чистовая,автономное,продажа,в эксплуатации,другой,,"в здании, бесплатная, подходит для грузового транспорта",55.34843806524454,50.592224374764584,есть,первая линия,"380 кВт, можно увеличить",,30,
"Бугульма, Ямашева 8",14400000,"ул. Хусаина Ямашева, 8Бугульма",https://www.avito.ru/bugulma/kommercheskaya_nedvizhimost/bugulma_yamasheva_8_4882329213?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,16 января 16:09,с улицы,159.9 м²,1,,чистовая,центральное,продажа,в эксплуатации,жилой дом,,"на улице, бесплатная",54.535803926289105,52.8035363422854,есть,первая линия,,,,
"Торговая площадь, 68 м²",7650000,"пр-т Мира, 63БНижнекамск",https://www.avito.ru/nizhnekamsk/kommercheskaya_nedvizhimost/torgovaya_ploschad_68_m_4547484284?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,16 января 15:39,с улицы,68 м²,1,5 м,офисная,центральное,продажа,в эксплуатации,торговый центр,,"на улице, бесплатная, подходит для грузового транспорта",55.644328,51.805088,есть,первая линия,,,50,
Готовый Бизнес,19000000,"ул. Академика Лаврентьева, 11АКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/gotovyy_biznes_4731401487?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,16 января 14:39,с улицы,800 м²,1,2.8 м,офисная,,продажа,,другой,A,в здании,55.83293,49.150647,есть,,15 кВт,,,
